,isEdited,rating,date,review,userName,title
1494,False,5,2019-12-07 13:39:28,As a fellow Fredhopper customer I’d be interested to know why you’re not depromoting the  brands I never shop with (Mussguided and Boohoo are a bit bleh). Also I can’t see what I’m typing. Somehow this review but is bugged!!,fgaps,I can’t see what I’m typing
1495,False,5,2019-10-22 01:20:03,"Your delivery arrives on time, the app it’s very easy to work with and the clothing is amazing quality, so worth it and so much to choose from. Definitely recommend downloading it.",APblessin,Recommend
1496,False,5,2018-12-02 13:17:05,Love ASOS! It’s always my first port of call when buying clothes. Being plus-size I know I can always find an outfit that is still on-trend. Also really appreciate the videos to see how clothes hang.,Ajayaitch,Happy
1497,False,5,2018-10-24 21:37:58,Regular shopper on Asos. Never had a late delivery and never had any issues with items. Disappointed however the A-list has ended and praying you’ll be replacing it! Thank you for the £10 voucher :),Allie Sowden,LOVE!!
1498,False,4,2018-08-20 21:04:49,"Would really like feature with each item where the colour choices are clear and can be chosen, rather than searching again for the item to see if it comes in different colours",haztazz,Colours
1499,False,4,2018-03-16 08:36:39,I kept ending up back on the home page and having to scroll through everything that I had looked at after each bag addition! Got fed up with that and checked out!!!,Marjiie,Could have spent more!
1500,False,5,2018-02-28 20:20:41,"This app is so easy and convenient, it makes me wonder why they’re not all this good. Even the filters are as I’d want them. All that and a great choice at a price for every budget.",Phil Mattinsley,How apps should be!
1501,False,5,2018-01-07 07:48:12,"Never ever usually write reviews but honestly this app is just great! A lot of high street shops (Topshop, Zara etc) could learn from this app. So easy and straight forward to use. You can even cancel orders through the app.",Applover2468,Brilliant
1502,False,5,2022-05-02 11:01:47,Excellent service as always never ever been dissatisfied year after year the same excellent customer service 5 stars always from me,blakey 68,Trudy
1503,False,5,2022-02-20 12:27:01,"Love ASOS, their App works flawlessly(unlike some others!), scrolling is smooth, links & click throughs are smooth too. My favourite App, never fails to cheer me up on grungy days.",AnnieHaz,Best time waster ever!
1504,False,5,2021-11-26 18:09:27,"This website is so good to use, I love it for Christmas shopping I can shop for myself and my teenage grandsons couldn’t be easier 
Many thanks ASOS .",pyegreen walker,My way to shop
1505,False,3,2022-02-05 12:05:13,Only down side is the sizes run out so quickly and when we get notifications to say there back in stock you click on it and there sold out before it loads again.,Kaybyrne,Great but stock levels let it down
1506,False,1,2022-01-28 23:21:28,"If you download this rubbish, every time you click an ASOS link on a webpage, you go straight to the app, without it even asking if that’s what you want. In the app you see the most useless pictures that are totally unhelpful if you’re trying to work out what the item actually looks like, and you can’t expand the images. Total crap, so I uninstalled it.",thisappistotallycrap,Dreadful
1507,False,5,2021-11-25 22:54:22,"Prices are  literally Unbeatable,Easy website to navigate, lots of options for click and collect you can’t fault it.",Paul sd,Brilliant
1508,False,5,2021-11-04 13:16:22,"Being plus size it’s always hard to find things that fit me perfect consistently, asos always pulls through 🤍",yasminhurd,#1
1509,False,5,2021-08-22 09:03:50,Can you have an option where the German website can be in English!,hieydbd,Language
1510,False,2,2021-08-22 11:52:59,Updated app today and now I cannot access product information and  size guide. Never had this problem until this update. Deleted app and installed again but no change :( Any suggestions from app team?,cloud5595,App only works partly after latest update
1511,False,5,2021-08-20 20:28:16,"ASOS is my fav brand since I moved to the UK. I love the style , collections extremely trendy - their in house brand ASOS design I love especially and till date I never found anything substandard here.",SD Sinha,True high street fashion!
1512,False,5,2021-08-11 14:54:37,"So far so good! I honestly don’t shop anywhere else anymore. I have only returned 1 item, which was so easy to do, and I have been using them for years.",Aisha1102,AMAZING!!!
1513,False,5,2021-06-09 22:12:17,"Love the app. My go to, since everything closed on the high street.
Wish it was easier to find multiples though. I love  to stock up on basics, in multi-packs.",VMaliz,Excellent
1514,False,4,2021-06-10 22:36:38,"I hope one day you put different colours options for same item , will save us a lot of time and can see variety of colours options . Thank you",mo hassn,Different colours
1515,False,5,2021-05-02 23:29:09,"I like the discounted items and trusted the reviews. 
I would order again and don’t forget to use the discount codes to get extra savings.",Yaaqoub,Trusted
1516,False,5,2021-05-02 11:34:53,"Very easy to use and user friendly, the app is just as good as the website and lives up to the brand's quality",bronwentessania,Great app
1517,False,5,2021-04-18 15:25:33,Quick and easy to use fast delivery no problems at all,Wizziecj,Quick and easy
1518,False,5,2021-03-19 09:49:33,"There is no other company that matches the extremely efficient, fast and easy returns and delivery service from ASOS I always start my shopping here",satbar1,Returns and delivery
1519,False,5,2021-03-14 21:05:29,i just bought some jeans i’m 5’1 and find it so hard to find the right fit but these had the width and waist and height which is so perfect for me to get the exactly right pair! 👍,hazaazaz,Asos is awesome
1520,False,5,2021-03-11 19:35:27,Never have I had an issue with any products and I like the up to date Prime delivery option,zxxa1928,Great choice of Items
1521,False,5,2020-11-14 12:14:06,So easy to pick what you want from this app. Plus I get informed when discounts are applied. Straight into my favourites & purchase when I can afford to!,BlueBells14,Quick & easy to use
1522,False,5,2020-10-22 20:39:35,"I don’t have time to go shopping , but enjoy searching for clothes I love , knowing it is so easy to send back if they don’t fit or don’t suit me....",ibiza*****,excited
1523,False,5,2020-09-05 10:48:23,"Easy to navigate, provide notifications on your orders, deals & when an item is back in stock!",PettyHunty,Amazing
1524,False,1,2020-09-29 19:54:36,"What happened with 60 minute cart holds? Multiple times I’ve gone through checkout and you charge me, just for it to say “item out of stock”
Also you started charging more for shoes but won’t even ship them in a box! BE AWARE of shoe boxes arriving very badly damaged! (Having to return a few pairs due to this issue) boxes aren’t even that expensive, yall could afford them and make your customers happier.",Urbanbabez,Fix the site!
1525,False,5,2020-08-13 20:04:05,"Probably one of the best shopping apps I use, and truth be told, I use a few! Can’t recommend ASOS more, most of my clothes have been spot on and any that weren’t were easy to send back and exchange or refund. Love ASOS.",therascaldanny,Love it!
1526,False,5,2020-08-05 23:36:52,"So easy to use, easy to find everything, accessible for everything! So calm to access everything in your account; gift cards, vouchers, promo’s, the list goes on. Sick app",joshhoare,App is bless
1527,False,5,2020-06-15 18:11:41,"ASOS has been my go-to for buying clothes and shoes for a few years now. Nothing comes close, the quality and the prices are insanely good. 10/10 highly recommend.",SleepyHippie101,My Go To
1528,False,5,2020-06-10 18:51:01,Always loves asos your website gets better and better and will always be my number 1 website for clothes and accessories,Tapout8776,Best online retailer without a doubt
1529,False,5,2020-06-07 21:14:13,Could do with more promo codes sent to customers who shop with you a lot. Such as myself. To shop even more.,spaniardHan,Feedback
1530,False,5,2020-04-27 23:24:40,"So easy to use, everything I want and need, option to get notified when something comes back in stock is a plus!",kctx2,Favourite shopping app
1531,False,5,2020-03-27 15:21:52,"An easy to use and great app, a big improvement from the website experience. Can create favourites and boards. 
Free and useful - why not try?
Would highly recommend.",Sam555P,Super App
1532,False,5,2019-11-19 19:56:48,"Brilliant app, don’t think I’ve used the website since downloading! Amazing features and great use of AI for the photo matching - very handy when looking for clothing of a certain style. 10/10!",944123,Great App
1533,False,5,2019-10-20 10:04:14,"Asos is my go to for everything, even makeup as most stores usually run out:)
And if ever I have to send back it’s free to return! Highly recommend buying the yearly fee for free next day delivery.
Thank you Asos x",Loves C,My fave online app
1534,False,5,2019-03-26 20:41:20,"My fave clothing app to use, only thing I don’t like is that they took away the ASOS A-list rewards (I think that’s what it was called anyway) but you used to get vouchers which used to help when checking out. Blossom 🌸🌸🌸",Karisse786,BLOSSOM (Karisse)
1535,False,1,2019-10-09 16:15:35,Paid next day delivery. ASOS choose DPD to send item which doesn’t delivery next day and then returns the item to ASOS. Not requested by ASOS or myself yet I am now out an item for a birthday and ASOS customer service can’t do anything apart from return my next day delivery cost. Not to worry that I will not have my item and now have to wait for refund. Can’t discount my next delivery as now have to reorder and can’t offer discount as it is a sale item.,bajshoabskock,Delivery
1536,False,4,2019-06-13 20:44:19,"Towards the end of the checkout ok app there was no option for Apple Pay, I saw it somewhere on the site before checkout and then disappeared, that was frustrating",nmsheikh93,Check out process- where was Apple Pay
1537,False,5,2019-03-06 23:22:33,"ASOS is my absolute favourite site to shop on, the range is so huge your left undecided what to chose from! I do think that ASOS should fetch back their loyalty plans where you spend X amount of money and get money back in vouchers.",Mel1995issa,LOVE
1538,False,5,2018-12-20 20:27:37,"Best app for shopping by far! I’ve been using ASOS for over 10 years and always getting compliments on my outfits. My closest friends have stopped asking where I buy from, they know it’s ASOS ❤️",Radhika1988,Top App
1539,False,4,2018-12-30 21:30:25,"What a great service, and the app is handy...especially with Apple Pay.  The only change that I think would be essential to make finding the right item would be to filter by fit, eg slim fit etc",PurestDJ,Super easy shopping and returns
1540,False,5,2018-08-22 10:10:32,"Every time I open the app it crashes and tells me to try again later, never used to have this problem.",BeavzMcGee,App doesn’t work.
1541,False,5,2018-05-29 19:57:35,Called customer service regarding about my Vouchers I was having issues with using them the guy on the phone was not helpful at all,chant10,Customer service
1542,False,5,2018-05-13 12:35:35,"I have just downloaded the ASOS shopping app - very intuitive - easy to navigate, search and filter, order clothes and amend my details. In contrast to other shopping apps this is fantastic to use!",Aday84,Great app
1543,False,5,2018-01-14 17:41:27,"The website is super easy to use, and I love how long you can save items for. it saves you having to refind them once your get your pay check ;)",Caitlin🔥,Love it!
1544,False,1,2018-04-15 12:13:20,"The app is good, no technical issue whatsoever. However, it used to be so easy to find things before, now there are so many different versions of everything that I get bored scrolling through a million pages. I feel like people working at ASOS haven’t actually ever used the app for themselves. If they did, they would realise how time consuming it has become to shop on this app.",Toal88a,Time consuming
1545,False,3,2018-02-18 20:26:54,A few days ago I bought a pair of the small silver and gold hoops and they have broken within 2 days - I’m disappointed because other than this I’m a loyal asos shopper and have bought good products in the past but I’m very disappointed after this,honzbonz,Poor Quality earrings
1546,False,2,2018-02-07 07:20:26,"Personally I love the tall section being a 6”2 girl is not easy ,but having a section I can shop in and not have to buy an extra size up for the length is nice. However on the trousers the leg length is not stated? I bought a pair for skinny black trousers and they come halfway up my calf?! If I knew the leg length would be this short I wouldn’t have got them at all.",Missvix0106,Tall section
1547,False,5,2017-11-26 17:01:55,"Such  easy site to deal with just waiting on my order ,first time ordering can’t knock it just see what the gear is like when it turns up but like how it comes to my local shop ,ace 👍👍👍👍",Darkmiester,D Winters
1548,False,5,2017-09-29 07:04:01,"Whenever I have an occasion ASOS is the place to be , so many brands and so much choice. Free returns service is a plus & click and collect makes managing deliveries much easier when you're working. I love ASOS",TrippleThreat3,Great clothes and service
1549,False,5,2017-08-29 13:16:01,"The app kept asking me to rate it, I kept pushing it off but today I've decided to take it in my hands and rate it. There I've rated it, can I get some free items now?",Nur Ad Din,I rated this because the app kept asking me
1550,False,5,2022-12-03 17:03:24,Easy to navigate and filter searches. Returns are so much easier than on any other clothes apps!,Emily012345,Best online clothes shopping app
1551,False,5,2022-11-14 21:02:35,"I love ASOS but recently I have been let down on next day delivery not being delivered, this has happened 4 times now . 
ASOS you are not keeping to your promise 😏",Gaynorlou147,Delivery
1552,False,5,2022-11-10 00:00:14,This app makes to too easy to buy clothes I don't need but really want and does so without freezing!,K.Stewart,Fantastic
1553,False,5,2022-08-07 04:28:25,"I wished I knew about ASOS years ago especially for tall people, and bigger size feet! Busty ladies etc 
Best services anyone could ask for which caters for the non standard and great prices",Debdene,ASOS is the best
1554,False,5,2022-08-02 15:25:11,Wow!! I ordered a beautiful wedding dress and I am so amazed it fits perfectly if anyone is looking for a wedding dress please buy from asos don’t buy a really expensive wedding dress these are just as good I love mine thank you x 🥰,smith2749,Wedding dress
1555,False,5,2022-05-12 21:39:37,"Love using this app. Always love putting stuff in my wish list and seeing the hearts float up. 
Really easy to see the closes and other items",amber verity,Love asos
1556,False,1,2022-08-01 16:49:44,"Ordered over a hundred pounds worth of shoes, paid for next day delivery, I received a email telling me I won’t receive it as I paid for. I then tried to contact them but they can’t do anything about it. Made some rubbish excuse up, I then asked for my delivery money back! Again they can’t do that. This is my first time ordering with asos and this is how I get treated.",Joshevans17,Poor behaviour jeff
1557,False,1,2022-07-18 11:39:34,"I’ve ordered items that I’ve received, I’m wanting to send one back and can’t get a return label off the site because it still showing as “ordered” and not “delivered” so it’s not giving me an option to start a return and get my QR code/return label. And there is no options to speak to any customer services about these issues either.",redheadprincess92,Not great
1558,False,5,2022-04-27 06:23:52,"It’s so easy to browse. I buy majority of my clothing on the asos app. If I’m not happy with an item, returns are so easy to do! I highly recommend shopping with asos.",Tigermeat83,Be lost without it!
1559,False,5,2022-04-12 16:59:12,Easy and quality service.,Ridginal96,Quality service
1560,False,5,2022-04-03 09:21:39,Never fails and they have everything you can think of,Bissan85,Best place to shop
1561,False,5,2021-09-17 21:27:42,"You desperately need active customer service agents to help with queries, I would not recommend ASOS on my recent experience",assssssssssssholeee,Very difficult to navigate once orders are placed
1562,False,4,2022-02-19 00:37:02,Great range of products at an excellent price but please stop using such muscular male models as they don’t fit the clothes properly. It’s impossible to get an idea of how the shirts look when these hulky guys are busting out of them!,byronbee,Too much muscle
1563,False,2,2021-12-20 07:10:43,"My next day delivery is never next day.
It always takes about 2-3 days delivery. 
I have constant orders being cancelled and refund when i didn’t ask.
Often the buy the whole look feature isn’t accurate. 
Things on my size are constantly out of stock",TM1997.18,asos isn’t that good
1564,False,5,2021-08-02 10:05:23,"Always has a sale on great stuff, variety of clothing, easy returning stuff as-well. Great offer on paying £9.99 a year for free shipping all year (next day)",gracielally,fav place to shop
1565,False,5,2021-07-30 11:24:00,I have been using the ordinary products for quite some time . Everyone comments how healthy my skin looks . Would Definately recommend .,shazza pants,Shazza Pants
1566,False,5,2020-08-08 15:04:05,Good app but doesn’t clearly show you in the returns sections when your return / refund was issued nor how much it was for.. All great except refunds are VERY hard to keep track of.,cefdoolbhg,Refunds unclear
1567,False,3,2021-06-02 11:22:30,"Used the app a few times to order, no problems, recently the app refuses to work properly and consistently crashes, when it doesn’t crash it just loads for eternity, big shame.",ben2002lem,Poor experience
1568,False,3,2021-04-09 06:22:31,"If you use the app it’s great and clothing , footwear have had no issues with.
My issue is that the app prices differ if using different payment methods.
Why is there no consistency when using the app and the page in different web pages",saddend customer,Prices differ
1569,False,4,2021-02-10 23:57:07,Lovely quality from most clothes and usually has nicer branded stuff than on the actual brands website like nike or adidas! The prices are usually a bit high though and not very affordable.,sophmorriss10,very good but pricey!
1570,False,5,2020-07-07 21:10:32,"If you think about it Asos is great it's like going shopping but not actually going anywhere and having to interact with 
Human beings . This app helps me be even less sociable. And feed my shopping addiction",Pauli713,Asos is great
1571,False,5,2020-03-27 08:12:16,"It’s easy to use, the filters work quickly. Overall it’s just a great way to shop quickly when you’re on the go.",Gay App Reviewer,Easy to use
1572,False,4,2020-05-15 06:51:29,"I absolutely Love ASOS but using Hermes for your delivery service lets everything down unfortunately. They are very unreliable for such a professional company like yourselves. Please use DPD or someone like that who care about their customers.

Apart from that you are amazing and we love you.",TheInkMan,I love ASOS but...
1573,False,5,2020-01-17 05:26:15,"I love Asos! I’ve been shopping with Asos from the start! It never lets me down, they have a wide range of trendy clothes and now I’m a mum I definitely don’t have time to go shopping for myself ! The app is brilliant xxx",Ameers Mummy,Asos is the best !
1574,False,2,2020-02-10 22:27:11,"Love this app usually - my favourite aspect was that you could watch the clothes on video, which was great to get a better idea of what the item looked like. However, this feature has now seemed to have been removed from the app.
Please bring it back as it really set ASOS out from other online retailers!",k.bowd,Bring back video feature on app!
1575,False,4,2020-01-31 01:19:09,"The app is good and the videos make for a better appreciation of the clothes.
Nevertheless, the filter options can still be improved for an even better shopping experience.",Lulusopher,Good online shopping experience
1576,False,5,2019-11-25 18:34:03,"I absolutely love ASOS, and always have. The app is like no other. It notifies you the second a discount drops, as well as notifying you when your favourite items are back in stock, in your exact size. Fantastic!!",ashasosmarissa,Asos Review
1577,False,5,2019-11-06 15:55:02,"Always clear to follow on website. Quick and easy purchase. Wide range of items in different styles, sizes and colours. Payment process quick and easy.",Tinkywoowoo,ASOS
1578,False,5,2019-10-30 14:40:42,"Amazing service!! Next day delivery all year, free returns! And now pay later makes life even easier as I tend to order 2 sizes and send 1 back... now I only pay for what I keep",Tattoowizard,Great service
1579,False,5,2019-10-30 09:16:49,"It’s clear Product really listen to customers and solve the problems. Love the surprise and delight ❤️🦇
Still a few snags to iron out on payment.",Nibble5,Too easy to spend all your money.
1580,False,5,2019-06-30 13:28:00,Kept saying it had already been added to my account but when I got to check out it hadn’t . I am first time user too.,nockbowden,Gift card didn’t work
1581,False,5,2019-05-31 12:24:08,"Love selection of stuff they have, no hussle deliveries & returns, my favourite Klarna payment option and great customer service - that’s in general about Asos.

Re the app itself - love it...makes it so easy to browse for stuff, save favourites and place orders.",EwaBar,Absolutely LOVE ASOS
1582,False,5,2019-05-27 11:20:17,The security checker to make sure you’re not a robot let the app down. I doubt the developers have sufficiently test the app with the customer in mind. Disappointing,Bobobumbum,Impossible to login
1583,False,5,2019-01-20 20:13:35,"Always get what I’ve ordered, any trouble that was experienced with returns were sorted out without hesitation. Would definitely recommend this site! I buy practically all of my clothing from ASOS.",Robbnbbbb,Great site!
1584,False,5,2018-08-16 05:55:23,Miles easier to use than the mobile website much more responsive. Will use from now on over the site,Anthem in the making.,Great
1585,False,4,2018-12-27 04:55:12,"ASOS provides excellent clothing however 
Do my Instagram page: 
Hello everyone! Please do follow up my Instagram page: Brossx_
We are a new opened business on Instagram selling  perfectly fitted Men Designer T-shirt at a affordable price. Please do check us out",M4rah,This app is good but does need bug fixes
1586,False,5,2018-06-25 22:04:59,"By far the best shopping app for user experience in my opinion, the whole shopping process is made so easy and clear - I could spend hours browsing",Thecatoftruth,Best shopping app
1587,False,5,2018-06-09 13:33:16,My favourite app and website for shopping! So easy and quick to use.. upgrading for £10 a year for next day delivery is the best!! Deliveries ALWAYS arrive as promised that day and never late! Winner!!,isalucia,Easy shopping
1588,False,5,2018-06-01 15:49:45,Lots of the items I wanted were very low in stock and did not have my size. Information on if or when you are restocking would be nice.,johnnybmofo,Low in stock
1589,False,5,2018-05-17 05:16:14,I’ve used this app many times and they have really good sales! It’s the second time I used the app to buy clothes and it’s very cheap! Very simple! And good quality clothing! I will continue to use!,Bum shacalaker,Great!
1590,False,5,2018-01-12 17:36:13,"Customer service was unhelpful. Spoke to two different people and each one was as useless as the last.

Just a bit tragic really",BadenClare,Annoying
1591,False,5,2018-01-11 23:12:45,I like to buy from Asos as they do high quality with great prices for their products most of my friends like my outfit as they surprised when I told them that from Asos 💐,MEME 👑,Easy to use 😍
1592,False,5,2017-12-14 21:11:21,Two phones next to each other and only one of us can see the item in stock. Disappointing and lost sale.,Shellymcowen,Doors not update stock in real time
1593,False,5,2017-09-28 07:01:15,"ASOS is by far the best online shopping experience.  Easy website to navigate, loads of choice (too much if that's possible), easy returns and the best customer service I've ever know.  Well done ASOS!",HoneyBaldwin,Best online store
1594,False,5,2017-08-31 15:48:31,Basically got everything ! Quick and easy ! I know my Mrs sizes & style so jump on here start the Christmas shopping and do a little for me 10 out of 10 for quality site !!,Chris lfc R,Chris
1595,False,5,2022-11-24 23:44:51,"Never had a bad experience with ASOS! Love how clear and concise the sizing is and LOVE the brands they hold! 
Customer service is exemplary every time I’ve needed to get in touch! 
Had a few issues with delivery companies but ASOS have responded swiftly and made sure any issues were resolved within 24 hrs 
Excellent excellent service! 
I refuse to use any other online retailer! 
Big fan of the ASOS design brand too!!",SiVaN84,Fantastic service
1596,False,5,2022-10-01 11:24:42,Perfect. Never been slow or encountered any problems,Carrot54,Can’t complain. Never had any problems
1597,False,5,2022-09-04 22:16:13,"I love how easy it is to use! Ordering is easy, returns are easy! Way better than Zara, new look or any other high street shop!",Azy1,Easy to use
1598,False,2,2022-09-01 07:54:37,Been waiting 12 days now for refund  spoke to customer service on chat several times still nothing absolute joke been ordering of asos for long time they don’t wait to take the money when purchasing items but getting refund is absolute nightmare,colly1270,Refund
1599,False,2,2022-08-28 09:17:26,"Keeps flicking between app and website. Paid for order, payment failed no clear reason why, some items then sold by time of deselection. Too clunky. Filters also go off the bottom off the screen.",asos do better,Clunky website and app use
1600,False,5,2022-07-14 06:53:09,Just started using ASOS items purchased were of good quality. Delivery quick. Returns simple. Will be ordering again.,cappuccino wueen,General
1601,False,5,2022-06-19 21:20:11,Brilliant need more options and deals but all good had to return got money back straight away no fuss love buying off this app,dillon2991,Best app for shopping
1602,False,5,2022-06-02 21:57:13,"As a student, it’s amazing to have a brand that offers such an expansive range of apparel at affordable prices (with frequent discounts, especially for students) !",soarcane,Amazing variety & prices!
1603,False,5,2021-06-09 19:42:20,This app is great! I can create boards like I do on Pinterest but then later buy the products. It’s so simple and easy and you can even pay with Klarna!,whsnsbsb yes,Great app
1604,False,5,2021-05-28 16:04:37,Easy to use app...good layout. I like being able to add things to the board also.,Beckyy797,Asos but even easier access!
1605,False,5,2021-05-18 19:08:15,"Brilliant app, very user friendly. I can’t really fault it. Its a great experience shopping via the app. Klarna there to use as well if you need it.",Fireboxa,Excellent way to shop
1606,False,5,2021-01-29 21:29:09,"Using ASOS for years never had any problem
Always can found something nice and stuff on offer.",ολενα,5 stars
1607,False,5,2020-12-20 20:01:30,Being a tall young woman I struggle finding new tends that actually fit me. So easy to find everything I’m looking for that actually fit me,Michaela20000,Options
1608,False,5,2020-09-03 15:32:42,Everything you need for men and women’s clothing in one place . App runs so smoothly and always has good offers and sales. You won’t be disappointed!,Vickzie1985,Great online shopping app
1609,False,5,2020-08-31 11:38:31,Only place  I really order from service & quality always Top Tier - well worth paying for annual next day delivery 💯👏🏼,tashtash55,Best online shop
1610,False,5,2020-06-28 23:13:39,"The ASOS app is simple, quick and easy to use.. too easy in fact! Easy to search, easy to scroll and far too easy to spend money!!",Rubles20,Too easy to shop!
1611,False,5,2020-02-09 09:10:30,Why have you removed your catwalk videos they were the best for seeing what the item looked like!!,ind12345),Catwalk videos have gone!!
1612,False,3,2020-03-22 12:34:16,"A great app, easy to use and a fantastic range of products but the reason it’s getting a 3 star is because i’ve ordered using next day delivery 3 times and 3 times it has been more than 1 days with one of my items even taking 6 days! Great app but this really needs sorted.",jam4572,Good but big fault
1613,False,5,2020-02-02 10:44:41,"75% of all my clothes is from ASOS. It’s easy to use and suggests some great pieces, ASOS has a bunch of great brands and if you can’t afford some of those brands, they have ASOS own brand items which are amazing quality and very nice pieces",jacks-,Great app
1614,False,5,2019-08-30 23:13:17,"ASOS is a great space for finding clothes and searching for a unique and personal style.  However, recently my app has been bugging unexpectedly and as a result won’t let me sign into my account.",Rory3344,ASOS opinion
1615,False,1,2019-12-14 11:26:30,ASOS have allowed me to place and order for items and then tell me they are on the way. However then I either receive and email saying it’s out of stock or I have to contact them on why it never came. Also I think Yodel is an awful postal service and they should go back to using only Hermes. This has happened to me 3 times.,Clo157157,Pay for items then bringing told they are out of stock
1616,False,4,2019-11-29 18:34:50,"ASOS is truly one of the quickest and easiest methods for purchasing for me. However, the return process is very long and it takes usually 2+ weeks before the money is given back.",hungry for Dominos,Quick service
1617,False,5,2019-05-27 15:42:38,Absolutely love the Asos app for all things clothes related. I have the guilty habit of checking the ‘new in’ section almost every day.. sometimes twice.,vogue28,Is there any better out there?
1618,False,5,2019-05-08 21:18:09,"Cannot vault Asos, I joined in 2010 and been in love ever since especially the unlimited premier nextday delivery for £9.95 and free returns. Love what I buy and have great sales (could be better for designer brands) but all round good app and service.",Poppycorn25,Been a user for years
1619,False,5,2019-03-04 13:54:54,"This is an excellent user friendly site which is very efficient to use. The quality of clothing, although not everything is to my taste, is high, and I particularly like the ASOS designed goods.",nicknamewillie,Excellent site
1620,False,5,2018-12-12 21:01:21,Absolutely love ASOS its the only place i buy my clothes! No hassle no dramas with returns which can be a hassle with a lot of companies. Thank you for making life easy and keeping me up to date with the latest trends!! Xx,redheadlovesclothes,Love ASOS
1621,False,1,2019-02-03 11:47:33,"Don’t understand how they’re still in business. Everything is out of stock literally five minutes after you look at an item. App often doesn’t work and if you scroll a page and press back, it takes you to the top of the page. It’s a frustrating experience that makes me feel grubby after using it..",crap asos,"Substandard, unenjoyable experience"
1622,False,5,2018-10-17 12:46:34,I love ASOS app it’s the best for shopping :) they Also do easy refunds and returns which I absolute love.. they also do Royal Mail . Which  I am so happy about I can easily drop it off at the post office .. i always shop at ASOS my number one :),hemy s,Hemy
1623,False,5,2018-04-26 08:15:16,"Love ASOS has all you need all different brand and great sales!.
Filter option makes shopping simple and easy, no need to keep checking different sites.",64Shell,All in one place
1624,False,5,2018-03-17 11:03:08,Excellent shopping site for all the brands. I have purchased unlimited next day delivery for only £10 and it’s now my go-to for clothes. Love it and would 100% recommend to anybody!,Jake Poole,Fab for all round!
1625,False,5,2017-12-20 20:11:14,"Really easy to use. Clear and user friendly format, and full functionality.",Gem3012,So much easier than mobile site
1626,False,5,2017-10-30 12:12:54,Loves the app. Constant updates mean the app keeps running smoothy with zero issues whatsoever. Email notifications are also useful if you want a jumpstart on the sale items. Asos Level 5 A Lister! And avid ASOSHOPPER,Roy Tagliaferro,Fashionable and stuff
1627,False,5,2017-09-28 20:59:32,"I buy things from ASOS as much as I can because they are affordable , reliable , fast and above all really good with regards to the selections that they have to offer. There own brand products are amazing aswell !",ollie.allin,Amazing Company!!
1628,False,5,2017-09-23 19:44:40,"An awesome store, but the new app layout generally makes shopping difficult and often more hassle than it's worth.",Pug berry,Room for improvement!
1629,False,5,2022-11-15 15:05:45,"I have just placed an order for this dress I just think that this dress is just beautiful 
When I get it then I shall come back to you with my thoughts",annamarie20132013,Beautiful dress
1630,False,5,2022-10-16 07:08:04,All way find something I need on here and great discount even sale’s can’t stop saving and buying never go wrong with ASOS .,foreverloveingAsos,Forever using this app 🤗
1631,False,5,2022-10-09 07:54:27,"The best site for shopping! My ‘go to’ for clothes, shoes, & even cosmetics. Full of inspiration, so user friendly. Can’t recommend it highly enough, 5 Star!",Elaine&Tilly,ASOS - My favourite App
1632,False,5,2022-07-19 17:54:16,I buy all my clothes from here now always good quality,WillPinder,Satisfied with the clothes quality
1633,False,5,2022-04-13 13:25:29,I can’t keep myself away from their website! Always something amazing!!,hshair,So convenient
1634,False,5,2022-03-04 06:02:38,"I love doing my shopping from ASOS because it’s very easy to navigate through the app and also get my orders on time with the best qualities 
Thanks",Bentley Cole,Best shopping store
1635,False,1,2022-04-10 17:21:47,"They can not get a single order right, I ordered 2 items at once and one of them was crew neck T-shirt’s, I received V neck T-shirt’s 🤨 Then the next item was an XS jacket that they decided to put small labels on because they sold me something that they obviously no longer had and thought they could get away with sending me an XS instead of a S as long as it had S labels.",ViPxMaGiiCz,Pathetic service
1636,False,5,2022-03-03 13:03:41,I love Asos as a brand but so many brands fail with their user experience but Asos is just great - better than the web experience imo,duckiee duck,One of the best apps on my phone
1637,False,5,2022-02-20 00:45:11,I am always happy with the service I receive from ASOS. I have premiere delivery and it always comes on time with delivery updates and the returns process is seamless.,Jaime Bro,Great Service
1638,False,5,2022-02-01 20:11:04,Love using asos they have such a variety of items and such good sales number 1 place to go to for the last year and half 🤩🤩,love2shop89,Love it
1639,False,5,2022-01-12 15:38:50,Always works! Easy to use. Like the idea of seeing the video of items. All great!! Quick deliveries. Easy returns. I love this app.,Aninanix,One of my favourite shopping apps
1640,False,5,2021-12-20 11:04:24,Just so easy!   Great deals & quick deliveries.  Why go out???   Easy to return too which makes a huge difference.,livinglifetothefull,So easy & great choice
1641,False,5,2021-10-29 10:09:11,"Always loved ASOS, so many different brands and thousands of items to shop. I love ASOS own clothes, great quality with great price tags.",poppetpops,Forever my favourite place to shop
1642,False,5,2021-10-13 13:34:32,I wish the extra sale period can be extend at least 2 days instead only one day.,tankelly,Extension for the sale period
1643,False,5,2021-09-25 10:27:09,I enjoy using asos as they have so many brands to choose from with a range of prices to budget,fidi768,Easy with a large range
1644,False,5,2021-06-21 12:12:38,It’s really easy to use and has lots of useful features,LeM0nk,Easier than the website
1645,False,5,2021-05-14 06:45:51,"It is a very smooth, easy and efficient way of shopping. Products are displayed clearly with good descriptions and reviews, it’s my go to shopping destination",Gemhey,Love!
